Time(s),VOLT 1,VOLT 2,VOLT 3,VOLT 4,VOLT 5,VOLT 6,VOLT 7,VOLT 8,VOLT 9
4.611730,1.031920,1.013808,1.012055,1.016119,0.985037,1.001794,1.014248,1.003940,1.019976
4.615896,1.031933,1.013820,1.012066,1.016133,0.985051,1.001808,1.014260,1.003953,1.019988
4.620062,1.031946,1.013832,1.012078,1.016147,0.985066,1.001822,1.014273,1.003966,1.020000
4.624228,1.031960,1.013844,1.012090,1.016162,0.985081,1.001837,1.014287,1.003979,1.020013
4.628394,1.031974,1.013857,1.012102,1.016177,0.985097,1.001853,1.014301,1.003993,1.020026
4.632560,1.031989,1.013870,1.012115,1.016193,0.985113,1.001868,1.014315,1.004007,1.020040
4.636726,1.032004,1.013883,1.012127,1.016210,0.985130,1.001885,1.014329,1.004021,1.020054
4.640893,1.032020,1.013897,1.012141,1.016227,0.985147,1.001902,1.014344,1.004036,1.020068
4.645059,1.032037,1.013910,1.012154,1.016245,0.985165,1.001919,1.014359,1.004051,1.020083
4.649225,1.032053,1.013924,1.012168,1.016263,0.985184,1.001937,1.014375,1.004066,1.020098
4.653391,1.032071,1.013938,1.012182,1.016281,0.985203,1.001955,1.014391,1.004082,1.020113
4.657557,1.032088,1.013952,1.012197,1.016300,0.985222,1.001974,1.014407,1.004098,1.020129
4.661723,1.032106,1.013967,1.012211,1.016319,0.985242,1.001993,1.014423,1.004114,1.020144
4.665889,1.032125,1.013981,1.012226,1.016339,0.985262,1.002013,1.014440,1.004131,1.020161
4.670055,1.032143,1.013996,1.012242,1.016360,0.985283,1.002033,1.014457,1.004148,1.020177
4.674222,1.032163,1.014011,1.012257,1.016380,0.985304,1.002053,1.014474,1.004165,1.020194
4.678388,1.032182,1.014026,1.012273,1.016402,0.985326,1.002074,1.014491,1.004182,1.020211
4.682554,1.032202,1.014041,1.012289,1.016423,0.985348,1.002095,1.014509,1.004200,1.020229
4.686720,1.032222,1.014056,1.012305,1.016445,0.985370,1.002117,1.014527,1.004218,1.020246
4.690886,1.032243,1.014072,1.012322,1.016467,0.985393,1.002139,1.014545,1.004236,1.020264
4.695052,1.032264,1.014087,1.012339,1.016490,0.985416,1.002161,1.014564,1.004255,1.020283
4.699218,1.032285,1.014103,1.012356,1.016513,0.985440,1.002184,1.014582,1.004273,1.020301
4.703384,1.032306,1.014119,1.012373,1.016536,0.985464,1.002207,1.014601,1.004292,1.020320
4.707551,1.032328,1.014135,1.012390,1.016559,0.985488,1.002230,1.014620,1.004311,1.020339
4.711717,1.032350,1.014151,1.012408,1.016583,0.985512,1.002253,1.014639,1.004331,1.020358
4.715883,1.032372,1.014167,1.012426,1.016607,0.985537,1.002277,1.014659,1.004350,1.020377
4.720049,1.032395,1.014184,1.012444,1.016632,0.985562,1.002301,1.014679,1.004370,1.020397
4.724215,1.032417,1.014200,1.012462,1.016656,0.985587,1.002325,1.014698,1.004390,1.020417
4.728381,1.032440,1.014217,1.012481,1.016681,0.985612,1.002350,1.014718,1.004410,1.020437
4.732547,1.032463,1.014233,1.012500,1.016706,0.985638,1.002374,1.014738,1.004431,1.020457
4.736713,1.032486,1.014250,1.012519,1.016731,0.985664,1.002399,1.014758,1.004451,1.020477
4.740880,1.032509,1.014267,1.012538,1.016757,0.985690,1.002424,1.014779,1.004472,1.020498
4.745046,1.032532,1.014284,1.012557,1.016782,0.985716,1.002450,1.014799,1.004492,1.020519
4.749212,1.032556,1.014300,1.012576,1.016808,0.985743,1.002475,1.014820,1.004514,1.020540
4.753378,1.032580,1.014318,1.012596,1.016834,0.985769,1.002501,1.014841,1.004535,1.020561
4.757544,1.032603,1.014335,1.012616,1.016860,0.985796,1.002527,1.014862,1.004556,1.020582
4.761710,1.032627,1.014352,1.012636,1.016886,0.985823,1.002552,1.014883,1.004577,1.020603
4.765876,1.032651,1.014369,1.012656,1.016912,0.985850,1.002578,1.014904,1.004598,1.020625
4.770042,1.032675,1.014386,1.012676,1.016938,0.985877,1.002604,1.014925,1.004620,1.020647
4.774209,1.032698,1.014404,1.012697,1.016965,0.985904,1.002631,1.014946,1.004642,1.020668
4.778375,1.032722,1.014421,1.012717,1.016991,0.985932,1.002657,1.014967,1.004664,1.020690
4.782541,1.032746,1.014439,1.012738,1.017017,0.985959,1.002683,1.014989,1.004686,1.020712
4.786707,1.032770,1.014456,1.012759,1.017044,0.985986,1.002710,1.015010,1.004707,1.020735
4.790873,1.032794,1.014474,1.012780,1.017070,0.986014,1.002736,1.015032,1.004730,1.020757
4.795039,1.032818,1.014491,1.012801,1.017097,0.986041,1.002763,1.015053,1.004752,1.020779
4.799205,1.032842,1.014509,1.012823,1.017123,0.986068,1.002789,1.015075,1.004774,1.020802
4.803371,1.032866,1.014527,1.012844,1.017150,0.986096,1.002816,1.015097,1.004796,1.020824
4.807538,1.032889,1.014544,1.012866,1.017176,0.986123,1.002843,1.015118,1.004818,1.020847
4.811704,1.032913,1.014562,1.012887,1.017202,0.986151,1.002869,1.015140,1.004841,1.020870
4.815870,1.032936,1.014580,1.012909,1.017229,0.986178,1.002896,1.015162,1.004863,1.020893
4.820036,1.032960,1.014598,1.012931,1.017255,0.986205,1.002922,1.015184,1.004886,1.020916
4.824202,1.032983,1.014616,1.012953,1.017281,0.986233,1.002949,1.015206,1.004908,1.020939
4.828368,1.033006,1.014634,1.012975,1.017307,0.986260,1.002975,1.015227,1.004931,1.020962
4.832534,1.033029,1.014652,1.012998,1.017333,0.986287,1.003001,1.015249,1.004954,1.020985
4.836700,1.033052,1.014670,1.013020,1.017359,0.986314,1.003028,1.015271,1.004976,1.021008
4.840867,1.033075,1.014688,1.013043,1.017385,0.986341,1.003054,1.015293,1.004999,1.021031
4.845033,1.033098,1.014707,1.013066,1.017410,0.986368,1.003080,1.015315,1.005022,1.021055
4.849199,1.033120,1.014725,1.013088,1.017436,0.986394,1.003106,1.015337,1.005045,1.021078
4.853365,1.033142,1.014743,1.013111,1.017461,0.986421,1.003132,1.015359,1.005067,1.021102
4.857531,1.033165,1.014762,1.013135,1.017487,0.986447,1.003158,1.015381,1.005090,1.021125
4.861697,1.033186,1.014780,1.013158,1.017511,0.986474,1.003184,1.015403,1.005113,1.021149
4.865863,1.033208,1.014799,1.013181,1.017536,0.986500,1.003210,1.015425,1.005136,1.021173
4.870029,1.033229,1.014817,1.013204,1.017561,0.986526,1.003235,1.015447,1.005159,1.021196
4.874196,1.033251,1.014836,1.013228,1.017585,0.986552,1.003261,1.015469,1.005182,1.021220
4.878362,1.033272,1.014854,1.013251,1.017610,0.986577,1.003286,1.015491,1.005205,1.021244
4.882528,1.033293,1.014873,1.013275,1.017634,0.986603,1.003311,1.015513,1.005228,1.021268
4.886694,1.033313,1.014892,1.013299,1.017658,0.986628,1.003337,1.015535,1.005250,1.021291
4.890860,1.033334,1.014911,1.013323,1.017681,0.986654,1.003361,1.015557,1.005273,1.021315
4.895026,1.033354,1.014930,1.013347,1.017705,0.986678,1.003386,1.015579,1.005296,1.021339
4.899192,1.033374,1.014948,1.013371,1.017728,0.986703,1.003411,1.015601,1.005319,1.021363
4.903358,1.033393,1.014968,1.013395,1.017751,0.986728,1.003435,1.015623,1.005342,1.021387
4.907525,1.033413,1.014987,1.013420,1.017774,0.986752,1.003460,1.015645,1.005365,1.021411
4.911691,1.033432,1.015006,1.013444,1.017797,0.986776,1.003484,1.015667,1.005388,1.021435
4.915857,1.033451,1.015025,1.013469,1.017819,0.986800,1.003508,1.015689,1.005411,1.021459
4.920023,1.033469,1.015045,1.013493,1.017841,0.986824,1.003532,1.015711,1.005434,1.021483
4.924189,1.033488,1.015064,1.013518,1.017863,0.986848,1.003555,1.015733,1.005458,1.021508
4.928355,1.033506,1.015083,1.013543,1.017884,0.986871,1.003579,1.015755,1.005481,1.021532
4.932521,1.033523,1.015103,1.013568,1.017906,0.986894,1.003602,1.015777,1.005504,1.021556
4.936687,1.033541,1.015123,1.013593,1.017927,0.986917,1.003625,1.015799,1.005527,1.021580
4.940854,1.033558,1.015143,1.013619,1.017948,0.986940,1.003648,1.015821,1.005550,1.021604
4.945020,1.033575,1.015162,1.013644,1.017968,0.986962,1.003671,1.015842,1.005573,1.021629
4.949186,1.033592,1.015182,1.013669,1.017989,0.986985,1.003694,1.015864,1.005596,1.021653
4.953352,1.033608,1.015203,1.013695,1.018009,0.987007,1.003716,1.015886,1.005619,1.021677
4.957518,1.033624,1.015223,1.013721,1.018029,0.987028,1.003738,1.015908,1.005642,1.021702
4.961684,1.033640,1.015243,1.013746,1.018048,0.987050,1.003760,1.015930,1.005665,1.021726
4.965850,1.033656,1.015263,1.013772,1.018067,0.987071,1.003782,1.015952,1.005688,1.021751
4.970016,1.033671,1.015284,1.013798,1.018087,0.987093,1.003804,1.015974,1.005712,1.021776
4.974183,1.033686,1.015305,1.013825,1.018106,0.987114,1.003825,1.015996,1.005735,1.021800
4.978349,1.033700,1.015325,1.013851,1.018124,0.987134,1.003847,1.016018,1.005758,1.021825
4.982515,1.033715,1.015346,1.013877,1.018142,0.987155,1.003868,1.016040,1.005781,1.021850
4.986681,1.033729,1.015367,1.013904,1.018160,0.987175,1.003889,1.016062,1.005805,1.021874
4.990847,1.033743,1.015388,1.013930,1.018178,0.987195,1.003910,1.016085,1.005828,1.021899
4.995013,1.033757,1.015410,1.013957,1.018196,0.987215,1.003931,1.016107,1.005852,1.021924
4.999179,1.033770,1.015431,1.013984,1.018213,0.987235,1.003951,1.016129,1.005875,1.021949
5.003345,1.033784,1.015453,1.014011,1.018231,0.987254,1.003972,1.016151,1.005898,1.021974
